ChemicalName,Symptom,relationship
4-Methylanisole,Skin redness,hasSymptom
"1,4-Diethylbenzene",Eye irritation/redness,hasSymptom
"1,4-Diethylbenzene",Eye Swelling,hasSymptom
"1,4-Diethylbenzene",Impaired Vision,hasSymptom
"1,4-Diethylbenzene",Tearing,hasSymptom
"1,4-Diethylbenzene",Nosal Irritation,hasSymptom
"1,4-Diethylbenzene",Runny nose,hasSymptom
"1,4-Diethylbenzene",Sneezing,hasSymptom
"1,4-Diethylbenzene",Coughing/chocking,hasSymptom
"1,4-Diethylbenzene",Throat irritation,hasSymptom
"1,4-Diethylbenzene",Coughing/Chocking,hasSymptom
"1,4-Diethylbenzene",Resp burning/irritation,hasSymptom
"1,4-Diethylbenzene",Sneezing,hasSymptom
"1,4-Diethylbenzene",itching,hasSymptom
"1,4-Diethylbenzene",Rash,hasSymptom
"1,4-Diethylbenzene",Skin redness,hasSymptom
2-Methyl-1-Pentanol,Dizziness,hasSymptom
2-Methyl-1-Pentanol,drowsiness,hasSymptom
2-Methyl-1-Pentanol,fatigue/weakness,hasSymptom
2-Methyl-1-Pentanol,Headaches,hasSymptom
2-Methyl-1-Pentanol,Lack of coordination,hasSymptom
2-Methyl-1-Pentanol,Lower Mentatl State,hasSymptom
2-Methyl-1-Pentanol,Numbness/tingling,hasSymptom
2-Methyl-1-Pentanol,Slurred Speech,hasSymptom
2-Methyl-1-Pentanol,unresponsive,hasSymptom
2-Methyl-1-Pentanol,Eye irritation/redness,hasSymptom
2-Methyl-1-Pentanol,Eye Swelling,hasSymptom
2-Methyl-1-Pentanol,Impaired Vision,hasSymptom
2-Methyl-1-Pentanol,Light Sensitivity,hasSymptom
2-Methyl-1-Pentanol,Tearing,hasSymptom
2-Methyl-1-Pentanol,Vision Loss,hasSymptom
2-Methyl-1-Pentanol,Hypoxia/Cyanosis,hasSymptom
2-Methyl-1-Pentanol,Coughing/Chocking,hasSymptom
2-Methyl-1-Pentanol,Hypoxia/cyanosis,hasSymptom
2-Methyl-1-Pentanol,Resp burning/irritation,hasSymptom
2-Methyl-1-Pentanol,Respiratory Arrest,hasSymptom
2-Methyl-1-Pentanol,Shortness of Breathing,hasSymptom
2-Methyl-1-Pentanol,Nausea,hasSymptom
2-Methyl-1-Pentanol,Vomiting,hasSymptom
2-Methyl-1-Pentanol,Blistering,hasSymptom
2-Methyl-1-Pentanol,Cyanosis/blue,hasSymptom
2-Methyl-1-Pentanol,itching,hasSymptom
2-Methyl-1-Pentanol,Peeling/exfoliation,hasSymptom
2-Methyl-1-Pentanol,Rash,hasSymptom
2-Methyl-1-Pentanol,Skin burns/burning,hasSymptom
2-Methyl-1-Pentanol,Skin redness,hasSymptom
2-Methyl-1-Pentanol,Skin sweling,hasSymptom
1-Hexyn-3-ol,Eye irritation/redness,hasSymptom
1-Hexyn-3-ol,Eye Swelling,hasSymptom
1-Hexyn-3-ol,Impaired Vision,hasSymptom
1-Hexyn-3-ol,Tearing,hasSymptom
1-Hexyn-3-ol,Blistering,hasSymptom
1-Hexyn-3-ol,itching,hasSymptom
1-Hexyn-3-ol,Peeling/exfoliation,hasSymptom
1-Hexyn-3-ol,Rash,hasSymptom
1-Hexyn-3-ol,Skin redness,hasSymptom
1-Hexyn-3-ol,Skin sweling,hasSymptom
Methyl Cyanoacetate,Eye irritation/redness,hasSymptom
Methyl Cyanoacetate,Eye Swelling,hasSymptom
Methyl Cyanoacetate,Tearing,hasSymptom
Methyl Cyanoacetate,Coughing/chocking,hasSymptom
Methyl Cyanoacetate,Throat irritation,hasSymptom
Ethyl Bromoacetate,Headaches,hasSymptom
Ethyl Bromoacetate,Eye irritation/redness,hasSymptom
Ethyl Bromoacetate,Eye Swelling,hasSymptom
Ethyl Bromoacetate,Impaired Vision,hasSymptom
Ethyl Bromoacetate,Light Sensitivity,hasSymptom
Ethyl Bromoacetate,Tearing,hasSymptom
Ethyl Bromoacetate,Vision Loss,hasSymptom
Ethyl Bromoacetate,Nosal Irritation,hasSymptom
Ethyl Bromoacetate,Runny nose,hasSymptom
Ethyl Bromoacetate,Sneezing,hasSymptom
Ethyl Bromoacetate,Coughing/chocking,hasSymptom
Ethyl Bromoacetate,Mouth irritation,hasSymptom
Ethyl Bromoacetate,Throat irritation,hasSymptom
Ethyl Bromoacetate,Hypoxia/Cyanosis,hasSymptom
Ethyl Bromoacetate,Chest Discomfort,hasSymptom
Ethyl Bromoacetate,Coughing/Chocking,hasSymptom
Ethyl Bromoacetate,Hypoxia/cyanosis,hasSymptom
Ethyl Bromoacetate,Pulmonary Edema,hasSymptom
Ethyl Bromoacetate,Rapid Breathing,hasSymptom
Ethyl Bromoacetate,Resp burning/irritation,hasSymptom
Ethyl Bromoacetate,Shortness of Breathing,hasSymptom
Ethyl Bromoacetate,Wheezing,hasSymptom
Ethyl Bromoacetate,Abdom. Discomfort,hasSymptom
Ethyl Bromoacetate,Nausea,hasSymptom
Ethyl Bromoacetate,Vomiting,hasSymptom
Ethyl Bromoacetate,Blistering,hasSymptom
Ethyl Bromoacetate,Dry skin,hasSymptom
Ethyl Bromoacetate,itching,hasSymptom
Ethyl Bromoacetate,Peeling/exfoliation,hasSymptom
Ethyl Bromoacetate,Rash,hasSymptom
Ethyl Bromoacetate,Skin burns/burning,hasSymptom
Ethyl Bromoacetate,Skin redness,hasSymptom
Ethyl Bromoacetate,Skin sweling,hasSymptom
Chloroacetic Acid Ethyl Ester,Headaches,hasSymptom
Chloroacetic Acid Ethyl Ester,Eye irritation/redness,hasSymptom
Chloroacetic Acid Ethyl Ester,Eye Swelling,hasSymptom
Chloroacetic Acid Ethyl Ester,Impaired Vision,hasSymptom
Chloroacetic Acid Ethyl Ester,Light Sensitivity,hasSymptom
Chloroacetic Acid Ethyl Ester,Tearing,hasSymptom
Chloroacetic Acid Ethyl Ester,Nosal Irritation,hasSymptom
Chloroacetic Acid Ethyl Ester,Runny nose,hasSymptom
Chloroacetic Acid Ethyl Ester,Sneezing,hasSymptom
Chloroacetic Acid Ethyl Ester,Coughing/chocking,hasSymptom
Chloroacetic Acid Ethyl Ester,Mouth irritation,hasSymptom
Chloroacetic Acid Ethyl Ester,Throat irritation,hasSymptom
Chloroacetic Acid Ethyl Ester,Chest Discomfort,hasSymptom
Chloroacetic Acid Ethyl Ester,Coughing/Chocking,hasSymptom
Chloroacetic Acid Ethyl Ester,Pulmonary Edema,hasSymptom
Chloroacetic Acid Ethyl Ester,Rapid Breathing,hasSymptom
Chloroacetic Acid Ethyl Ester,Resp burning/irritation,hasSymptom
Chloroacetic Acid Ethyl Ester,Shortness of Breathing,hasSymptom
Chloroacetic Acid Ethyl Ester,Sneezing,hasSymptom
Chloroacetic Acid Ethyl Ester,Wheezing,hasSymptom
Chloroacetic Acid Ethyl Ester,Nausea,hasSymptom
Chloroacetic Acid Ethyl Ester,Blistering,hasSymptom
Chloroacetic Acid Ethyl Ester,Dry skin,hasSymptom
Chloroacetic Acid Ethyl Ester,itching,hasSymptom
Chloroacetic Acid Ethyl Ester,Peeling/exfoliation,hasSymptom
Chloroacetic Acid Ethyl Ester,Rash,hasSymptom
Chloroacetic Acid Ethyl Ester,Skin redness,hasSymptom
Chloroacetic Acid Ethyl Ester,Skin sweling,hasSymptom
3-Methylvaleric Acid,Eye irritation/redness,hasSymptom
3-Methylvaleric Acid,Eye Swelling,hasSymptom
3-Methylvaleric Acid,Impaired Vision,hasSymptom
3-Methylvaleric Acid,Light Sensitivity,hasSymptom
3-Methylvaleric Acid,Tearing,hasSymptom
3-Methylvaleric Acid,Vision Loss,hasSymptom
3-Methylvaleric Acid,Blistering,hasSymptom
3-Methylvaleric Acid,itching,hasSymptom
3-Methylvaleric Acid,Peeling/exfoliation,hasSymptom
3-Methylvaleric Acid,Rash,hasSymptom
3-Methylvaleric Acid,Skin burns/burning,hasSymptom
3-Methylvaleric Acid,Skin redness,hasSymptom
3-Methylvaleric Acid,Skin sweling,hasSymptom
Methyl Acetoacetate,Dizziness,hasSymptom
Methyl Acetoacetate,drowsiness,hasSymptom
Methyl Acetoacetate,Headaches,hasSymptom
Methyl Acetoacetate,Eye irritation/redness,hasSymptom
Methyl Acetoacetate,Eye Swelling,hasSymptom
Methyl Acetoacetate,Tearing,hasSymptom
Methyl Acetoacetate,Coughing/chocking,hasSymptom
Methyl Acetoacetate,Chest Discomfort,hasSymptom
Methyl Acetoacetate,Coughing/Chocking,hasSymptom
Methyl Acetoacetate,Resp burning/irritation,hasSymptom
Methyl Acetoacetate,Shortness of Breathing,hasSymptom
Methyl Acetoacetate,Wheezing,hasSymptom
Methyl Acetoacetate,itching,hasSymptom
Methyl Acetoacetate,Peeling/exfoliation,hasSymptom
Methyl Acetoacetate,Rash,hasSymptom
Methyl Acetoacetate,Skin redness,hasSymptom
Isopropyl Chloroacetate,Eye irritation/redness,hasSymptom
Isopropyl Chloroacetate,Eye Swelling,hasSymptom
Isopropyl Chloroacetate,Impaired Vision,hasSymptom
Isopropyl Chloroacetate,Light Sensitivity,hasSymptom
Isopropyl Chloroacetate,Tearing,hasSymptom
Isopropyl Chloroacetate,Vision Loss,hasSymptom
Isopropyl Chloroacetate,Nosal Irritation,hasSymptom
Isopropyl Chloroacetate,Runny nose,hasSymptom
Isopropyl Chloroacetate,Sneezing,hasSymptom
Isopropyl Chloroacetate,Coughing/chocking,hasSymptom
Isopropyl Chloroacetate,Throat irritation,hasSymptom
Isopropyl Chloroacetate,Chest Discomfort,hasSymptom
Isopropyl Chloroacetate,Coughing/Chocking,hasSymptom
Isopropyl Chloroacetate,Resp burning/irritation,hasSymptom
Isopropyl Chloroacetate,Sneezing,hasSymptom
Isopropyl Chloroacetate,Blistering,hasSymptom
Isopropyl Chloroacetate,itching,hasSymptom
Isopropyl Chloroacetate,Peeling/exfoliation,hasSymptom
Isopropyl Chloroacetate,Rash,hasSymptom
Isopropyl Chloroacetate,Skin burns/burning,hasSymptom
Isopropyl Chloroacetate,Skin redness,hasSymptom
Isopropyl Chloroacetate,Skin sweling,hasSymptom
Ethyl Butyrate,Dizziness,hasSymptom
Ethyl Butyrate,Headaches,hasSymptom
Ethyl Butyrate,Lower Mentatl State,hasSymptom
Ethyl Butyrate,unresponsive,hasSymptom
Ethyl Butyrate,Eye irritation/redness,hasSymptom
Ethyl Butyrate,Eye Swelling,hasSymptom
Ethyl Butyrate,Impaired Vision,hasSymptom
Ethyl Butyrate,Tearing,hasSymptom
Ethyl Butyrate,Nosal Irritation,hasSymptom
Ethyl Butyrate,Throat irritation,hasSymptom
Ethyl Butyrate,Nausea,hasSymptom
Ethyl Butyrate,Vomiting,hasSymptom
Ethyl Butyrate,itching,hasSymptom
Ethyl Butyrate,Rash,hasSymptom
Ethyl Butyrate,Skin redness,hasSymptom
Ethyl Butyrate,Skin sweling,hasSymptom
Ethyl Cyandacetate,Eye irritation/redness,hasSymptom
Ethyl Cyandacetate,Eye Swelling,hasSymptom
Ethyl Cyandacetate,Tearing,hasSymptom
Ethyl Cyandacetate,Nosal Irritation,hasSymptom
Ethyl Cyandacetate,Throat irritation,hasSymptom
Ethyl Cyandacetate,Chest Discomfort,hasSymptom
Ethyl Cyandacetate,Resp burning/irritation,hasSymptom
Ethyl Cyandacetate,itching,hasSymptom
Ethyl Cyandacetate,Rash,hasSymptom
Ethyl Cyandacetate,Skin redness,hasSymptom
Ethyl Cyandacetate,Skin sweling,hasSymptom
Acetal,Dizziness,hasSymptom
Acetal,drowsiness,hasSymptom
Acetal,fatigue/weakness,hasSymptom
Acetal,Headaches,hasSymptom
Acetal,Lack of coordination,hasSymptom
Acetal,Lower Mentatl State,hasSymptom
Acetal,Slurred Speech,hasSymptom
Acetal,unresponsive,hasSymptom
Acetal,Dilated Pupils,hasSymptom
Acetal,Eye irritation/redness,hasSymptom
Acetal,Eye Swelling,hasSymptom
Acetal,Tearing,hasSymptom
Acetal,Coughing/chocking,hasSymptom
Acetal,Throat irritation,hasSymptom
Acetal,Bradycardia,hasSymptom
Acetal,Hypotension/Shock,hasSymptom
Acetal,Hypoxia/Cyanosis,hasSymptom
Acetal,Chest Discomfort,hasSymptom
Acetal,Coughing/Chocking,hasSymptom
Acetal,Hypoxia/cyanosis,hasSymptom
Acetal,Resp burning/irritation,hasSymptom
Acetal,Shortness of Breathing,hasSymptom
Acetal,Slow Breathing,hasSymptom
Acetal,Wheezing,hasSymptom
Acetal,Abdom. Discomfort,hasSymptom
Acetal,Diarrhea,hasSymptom
Acetal,Nausea,hasSymptom
Acetal,Vomiting,hasSymptom
Acetal,itching,hasSymptom
Acetal,Rash,hasSymptom
Acetal,Skin redness,hasSymptom
N-Methyl Diethanolamine,Eye irritation/redness,hasSymptom
N-Methyl Diethanolamine,Eye Swelling,hasSymptom
N-Methyl Diethanolamine,Tearing,hasSymptom
N-Methyl Diethanolamine,Nosal Irritation,hasSymptom
N-Methyl Diethanolamine,Coughing/chocking,hasSymptom
N-Methyl Diethanolamine,Throat irritation,hasSymptom
N-Methyl Diethanolamine,Chest Discomfort,hasSymptom
N-Methyl Diethanolamine,Coughing/Chocking,hasSymptom
N-Methyl Diethanolamine,Resp burning/irritation,hasSymptom
N-Methyl Diethanolamine,Shortness of Breathing,hasSymptom
N-Methyl Diethanolamine,Wheezing,hasSymptom
N-Methyl Diethanolamine,Diarrhea,hasSymptom
N-Methyl Diethanolamine,Nausea,hasSymptom
N-Methyl Diethanolamine,Vomiting,hasSymptom
N-Methyl Diethanolamine,itching,hasSymptom
N-Methyl Diethanolamine,Skin redness,hasSymptom
Diisopropylperoxy Dicarbonate,Dizziness,hasSymptom
Diisopropylperoxy Dicarbonate,drowsiness,hasSymptom
Diisopropylperoxy Dicarbonate,Headaches,hasSymptom
Diisopropylperoxy Dicarbonate,Eye irritation/redness,hasSymptom
Diisopropylperoxy Dicarbonate,Eye Swelling,hasSymptom
Diisopropylperoxy Dicarbonate,Impaired Vision,hasSymptom
Diisopropylperoxy Dicarbonate,Tearing,hasSymptom
Diisopropylperoxy Dicarbonate,Chest Discomfort,hasSymptom
Diisopropylperoxy Dicarbonate,Pulmonary Edema,hasSymptom
Diisopropylperoxy Dicarbonate,Resp burning/irritation,hasSymptom
Diisopropylperoxy Dicarbonate,itching,hasSymptom
Diisopropylperoxy Dicarbonate,Rash,hasSymptom
Diisopropylperoxy Dicarbonate,Skin redness,hasSymptom
"2,4-Dimethylpennol",High Body Temp,hasSymptom
"2,4-Dimethylpennol",Shivering,hasSymptom
"2,4-Dimethylpennol",Dizziness,hasSymptom
"2,4-Dimethylpennol",fatigue/weakness,hasSymptom
"2,4-Dimethylpennol",Headaches,hasSymptom
"2,4-Dimethylpennol",Lack of coordination,hasSymptom
"2,4-Dimethylpennol",Lower Mentatl State,hasSymptom
"2,4-Dimethylpennol",Spasm/seizures,hasSymptom
"2,4-Dimethylpennol",unresponsive,hasSymptom
"2,4-Dimethylpennol",Eye irritation/redness,hasSymptom
"2,4-Dimethylpennol",Eye Swelling,hasSymptom
"2,4-Dimethylpennol",Impaired Vision,hasSymptom
"2,4-Dimethylpennol",Light Sensitivity,hasSymptom
"2,4-Dimethylpennol",Tearing,hasSymptom
"2,4-Dimethylpennol",Vision Loss,hasSymptom
"2,4-Dimethylpennol",Coughing/chocking,hasSymptom
"2,4-Dimethylpennol",Throat irritation,hasSymptom
"2,4-Dimethylpennol",Arrythmia,hasSymptom
"2,4-Dimethylpennol",Hypotension/Shock,hasSymptom
"2,4-Dimethylpennol",Hypoxia/Cyanosis,hasSymptom
"2,4-Dimethylpennol",Tachycardia,hasSymptom
"2,4-Dimethylpennol",Chest Discomfort,hasSymptom
"2,4-Dimethylpennol",Congestion,hasSymptom
"2,4-Dimethylpennol",Coughing/Chocking,hasSymptom
"2,4-Dimethylpennol",Hypoxia/cyanosis,hasSymptom
"2,4-Dimethylpennol",Pulmonary Edema,hasSymptom
"2,4-Dimethylpennol",Rapid Breathing,hasSymptom
"2,4-Dimethylpennol",Resp burning/irritation,hasSymptom
"2,4-Dimethylpennol",Shortness of Breathing,hasSymptom
"2,4-Dimethylpennol",Wheezing,hasSymptom
"2,4-Dimethylpennol",Abdom. Discomfort,hasSymptom
"2,4-Dimethylpennol",Diarrhea,hasSymptom
"2,4-Dimethylpennol",Nausea,hasSymptom
"2,4-Dimethylpennol","Urination, bloody",hasSymptom
"2,4-Dimethylpennol",Vomiting,hasSymptom
"2,4-Dimethylpennol",Blistering,hasSymptom
"2,4-Dimethylpennol",Cyanosis/blue,hasSymptom
"2,4-Dimethylpennol",itching,hasSymptom
"2,4-Dimethylpennol",Jaundice/yellow,hasSymptom
"2,4-Dimethylpennol",Pale,hasSymptom
"2,4-Dimethylpennol",Peeling/exfoliation,hasSymptom
"2,4-Dimethylpennol",Rash,hasSymptom
"2,4-Dimethylpennol",Skin burns/burning,hasSymptom
"2,4-Dimethylpennol",Skin redness,hasSymptom
"2,4-Dimethylpennol",Skin sweling,hasSymptom
"2,4-Dimethylpennol",Sweating,hasSymptom
Lauroyl Peroxide,Headaches,hasSymptom
Lauroyl Peroxide,Eye irritation/redness,hasSymptom
Lauroyl Peroxide,Eye Swelling,hasSymptom
Lauroyl Peroxide,Impaired Vision,hasSymptom
Lauroyl Peroxide,Tearing,hasSymptom
Lauroyl Peroxide,Nosal Irritation,hasSymptom
Lauroyl Peroxide,Coughing/chocking,hasSymptom
Lauroyl Peroxide,Mouth irritation,hasSymptom
Lauroyl Peroxide,Throat irritation,hasSymptom
Lauroyl Peroxide,Chest Discomfort,hasSymptom
Lauroyl Peroxide,Coughing/Chocking,hasSymptom
Lauroyl Peroxide,Resp burning/irritation,hasSymptom
Lauroyl Peroxide,Blistering,hasSymptom
Lauroyl Peroxide,itching,hasSymptom
Lauroyl Peroxide,Peeling/exfoliation,hasSymptom
Lauroyl Peroxide,Rash,hasSymptom
Lauroyl Peroxide,Skin redness,hasSymptom
Lauroyl Peroxide,Skin sweling,hasSymptom
Di-n-Butyl-Fumarate,itching,hasSymptom
Di-n-Butyl-Fumarate,Skin redness,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Eye irritation/redness,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Eye Swelling,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Impaired Vision,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Light Sensitivity,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Tearing,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Vision Loss,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Blistering,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",itching,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Peeling/exfoliation,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Rash,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Skin burns/burning,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Skin redness,hasSymptom
"3,3-Diamino-n-Methyl Dipropylamine",Skin sweling,hasSymptom
Dibutyl ADipate,Coughing/chocking,hasSymptom
Dibutyl ADipate,Throat irritation,hasSymptom
Dibutyl ADipate,Chest Discomfort,hasSymptom
Dibutyl ADipate,Coughing/Chocking,hasSymptom
Dibutyl ADipate,Resp burning/irritation,hasSymptom
Dibutyl ADipate,itching,hasSymptom
Dibutyl ADipate,Skin redness,hasSymptom
Bis(2-Ethylhexyl)Amine,Eye irritation/redness,hasSymptom
Bis(2-Ethylhexyl)Amine,Eye Swelling,hasSymptom
Bis(2-Ethylhexyl)Amine,Impaired Vision,hasSymptom
Bis(2-Ethylhexyl)Amine,Light Sensitivity,hasSymptom
Bis(2-Ethylhexyl)Amine,Tearing,hasSymptom
Bis(2-Ethylhexyl)Amine,Vision Loss,hasSymptom
Bis(2-Ethylhexyl)Amine,Nosal Irritation,hasSymptom
Bis(2-Ethylhexyl)Amine,Runny nose,hasSymptom
Bis(2-Ethylhexyl)Amine,Sneezing,hasSymptom
Bis(2-Ethylhexyl)Amine,Coughing/chocking,hasSymptom
Bis(2-Ethylhexyl)Amine,Mouth irritation,hasSymptom
Bis(2-Ethylhexyl)Amine,Throat irritation,hasSymptom
Bis(2-Ethylhexyl)Amine,Chest Discomfort,hasSymptom
Bis(2-Ethylhexyl)Amine,Coughing/Chocking,hasSymptom
Bis(2-Ethylhexyl)Amine,Rapid Breathing,hasSymptom
Bis(2-Ethylhexyl)Amine,Resp burning/irritation,hasSymptom
Bis(2-Ethylhexyl)Amine,Shortness of Breathing,hasSymptom
Bis(2-Ethylhexyl)Amine,Sneezing,hasSymptom
Bis(2-Ethylhexyl)Amine,Wheezing,hasSymptom
Bis(2-Ethylhexyl)Amine,Blistering,hasSymptom
Bis(2-Ethylhexyl)Amine,itching,hasSymptom
Bis(2-Ethylhexyl)Amine,Peeling/exfoliation,hasSymptom
Bis(2-Ethylhexyl)Amine,Rash,hasSymptom
Bis(2-Ethylhexyl)Amine,Skin burns/burning,hasSymptom
Bis(2-Ethylhexyl)Amine,Skin redness,hasSymptom
Bis(2-Ethylhexyl)Amine,Skin sweling,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Eye irritation/redness,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Eye Swelling,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Impaired Vision,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Tearing,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Slow Breathing,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",itching,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Rash,hasSymptom
"cis-3,7-Dimethyl-2,6-octadien-1-ol",Skin redness,hasSymptom
Butyric Anhydride,Eye irritation/redness,hasSymptom
Butyric Anhydride,Eye Swelling,hasSymptom
Butyric Anhydride,Impaired Vision,hasSymptom
Butyric Anhydride,Light Sensitivity,hasSymptom
Butyric Anhydride,Tearing,hasSymptom
Butyric Anhydride,Vision Loss,hasSymptom
Butyric Anhydride,Blistering,hasSymptom
Butyric Anhydride,itching,hasSymptom
Butyric Anhydride,Peeling/exfoliation,hasSymptom
Butyric Anhydride,Rash,hasSymptom
Butyric Anhydride,Skin burns/burning,hasSymptom
Butyric Anhydride,Skin redness,hasSymptom
Butyric Anhydride,Skin sweling,hasSymptom
4-Bromoaniline,Shivering,hasSymptom
4-Bromoaniline,Agitation,hasSymptom
4-Bromoaniline,Dizziness,hasSymptom
4-Bromoaniline,drowsiness,hasSymptom
4-Bromoaniline,fatigue/weakness,hasSymptom
4-Bromoaniline,Headaches,hasSymptom
4-Bromoaniline,Lower Mentatl State,hasSymptom
4-Bromoaniline,Spasm/seizures,hasSymptom
4-Bromoaniline,unresponsive,hasSymptom
4-Bromoaniline,Tinnitus,hasSymptom
4-Bromoaniline,Eye irritation/redness,hasSymptom
4-Bromoaniline,Eye Swelling,hasSymptom
4-Bromoaniline,Tearing,hasSymptom
4-Bromoaniline,Dry mouth/throat,hasSymptom
4-Bromoaniline,Arrythmia,hasSymptom
4-Bromoaniline,Hypotension/Shock,hasSymptom
4-Bromoaniline,Hypoxia/Cyanosis,hasSymptom
4-Bromoaniline,Tachycardia,hasSymptom
4-Bromoaniline,Chest Discomfort,hasSymptom
4-Bromoaniline,Coughing/Chocking,hasSymptom
4-Bromoaniline,Hypoxia/cyanosis,hasSymptom
4-Bromoaniline,Pulmonary Edema,hasSymptom
4-Bromoaniline,Rapid Breathing,hasSymptom
4-Bromoaniline,Resp burning/irritation,hasSymptom
4-Bromoaniline,Shortness of Breathing,hasSymptom
4-Bromoaniline,Wheezing,hasSymptom
4-Bromoaniline,Nausea,hasSymptom
4-Bromoaniline,"Urination, bloody",hasSymptom
4-Bromoaniline,Vomiting,hasSymptom
4-Bromoaniline,Blistering,hasSymptom
4-Bromoaniline,Cyanosis/blue,hasSymptom
4-Bromoaniline,itching,hasSymptom
4-Bromoaniline,Jaundice/yellow,hasSymptom
4-Bromoaniline,Pale,hasSymptom
4-Bromoaniline,Peeling/exfoliation,hasSymptom
4-Bromoaniline,Rash,hasSymptom
4-Bromoaniline,Skin redness,hasSymptom
4-Bromoaniline,Skin sweling,hasSymptom
p-Xylene,Dizziness,hasSymptom
p-Xylene,Headaches,hasSymptom
p-Xylene,Lack of coordination,hasSymptom
p-Xylene,Spasm/seizures,hasSymptom
p-Xylene,unresponsive,hasSymptom
p-Xylene,Eye irritation/redness,hasSymptom
p-Xylene,Eye Swelling,hasSymptom
p-Xylene,Impaired Vision,hasSymptom
p-Xylene,Tearing,hasSymptom
p-Xylene,Coughing/chocking,hasSymptom
p-Xylene,Throat irritation,hasSymptom
p-Xylene,Chest Discomfort,hasSymptom
p-Xylene,Coughing/Chocking,hasSymptom
p-Xylene,Pulmonary Edema,hasSymptom
p-Xylene,Resp burning/irritation,hasSymptom
p-Xylene,Abdom. Discomfort,hasSymptom
p-Xylene,Nausea,hasSymptom
p-Xylene,Vomiting,hasSymptom
p-Xylene,itching,hasSymptom
p-Xylene,Rash,hasSymptom
p-Xylene,Skin redness,hasSymptom
p-Xylene,Skin sweling,hasSymptom
4-Chlorotoluene,Eye irritation/redness,hasSymptom
4-Chlorotoluene,Tearing,hasSymptom
4-Chlorotoluene,Nosal Irritation,hasSymptom
4-Chlorotoluene,Coughing/chocking,hasSymptom
4-Chlorotoluene,Mouth irritation,hasSymptom
4-Chlorotoluene,Throat irritation,hasSymptom
4-Chlorotoluene,Chest Discomfort,hasSymptom
4-Chlorotoluene,Coughing/Chocking,hasSymptom
4-Chlorotoluene,Rapid Breathing,hasSymptom
4-Chlorotoluene,Resp burning/irritation,hasSymptom
4-Chlorotoluene,Shortness of Breathing,hasSymptom
4-Chlorotoluene,Wheezing,hasSymptom
4-Chlorotoluene,Dry skin,hasSymptom
4-Chlorotoluene,itching,hasSymptom
4-Chlorotoluene,Skin redness,hasSymptom
